;id;article;ean_13;name;cost;recommended_price;category_id;ozon_name;name_1c;wb_name;ozon_article;wb_article;ym_article;wb_article_td
196;391;019-1;4680008140401.0;Удалитель плесени FUNGI CLEAN концентрат 1:1 / 1 л;212.0;506.0;35.0;Удалитель плесени PROSEPT FUNGI CLEAN, концентрат, 1 л.;Удалитель плесени PROSEPT FUNGI CLEAN, концентрат, 1 л.;Удалитель плесени PROSEPT FUNGI CLEAN, концентрат, 1 л.;189522721.0;149974141.0;019-1;
197;394;018-1;4680008140340.0;Защита от плесени FUNGI STOP концентрат  1:10 / 1 л;353.0;840.0;20.0;Защита от плесени  PROSEPT FUNGI STOP, концентрат, 1 л.;Защита от плесени  PROSEPT FUNGI STOP, концентрат, 1 л.;Защита от плесени  PROSEPT FUNGI STOP, концентрат, 1 л.;189522720.0;150033470.0;018-1;
198;213;086-5;4610093420874.0;Защитная пропитка от мхаконцентрат 1:10 / 5 л ;1705.0;4063.0;37.0;Защитная пропитка от мха PROSEPT, концентрат, 5 л.;Защитная пропитка от мха PROSEPT, концентрат, 5 л.;Защитная пропитка от мха PROSEPT, концентрат, 5 л.;453158566.0;150030035.0;086-5;
199;441;С001-5;4610093420928.0;Шампунь-гель для душа 2 в 1 Alifee, 5 л;415.0;750.0;27.0;Шампунь-гель для душа 2 в 1 Alifee, 5 л.;Шампунь-гель для душа 2 в 1 Alifee, 5 л.;Шампунь-гель для душа 2 в 1 Alifee, 5 л.;460708175.0;150127175.0;С001-5;
200;482;М034-2;4610093421277.0;Набор для бани (Universal Wood, Multipower Wood);218.66;491.0;;Набор для бани (Universal Wood, Multipower Wood);Набор для бани (Universal Wood, Multipower Wood);Набор для бани (Universal Wood, Multipower Wood);;164417207.0;;
201;275;062-5;4680008148957.0;Антисептик ECO ULTRA коричневый / 5 л;260.0;620.0;20.0;Антисептик невымываемый PROSEPT ECO ULTRA, 5 л.;Антисептик ECO ULTRA коричневый / 5 л;Антисептик невымываемый PROSEPT ECO ULTRA, 5 л.;253565302.0;150033509.0;062-5;
202;269;012-5;4680008141071.0;Отбеливатель для древесиныPROSEPT ECO 50готовый состав / 5 л;370.0;880.0;35.0;Отбеливатель для древесины PROSEPT ECO 50, 5 л.;Отбеливатель для древесины PROSEPT ECO 50, 5 л.;Отбеливатель для древесины PROSEPT ECO 50, 5 л.;452604957.0;149966036.0;012-5;
203;328;058-09;4680008148797.0;Лак яхтный PROSEPT, полуматовый,готовый состав / 0,9 л;378.0;901.0;31.0;Лак яхтный полуматовый PROSEPT, 0.9 л.;Лак яхтный полуматовый PROSEPT, 0.9 л.;Лак яхтный полуматовый PROSEPT, 0.9 л.;452996448.0;150031325.0;058-09;
204;270;012-10;4680008141088.0;Отбеливатель для древесиныPROSEPT ECO 50готовый состав / 10 л;713.0;1699.0;35.0;Отбеливатель для древесины PROSEPT ECO 50, 10 л.;Отбеливатель для древесины PROSEPT ECO 50, 10 л.;Отбеливатель для древесины PROSEPT ECO 50, 10 л.;452606034.0;149966039.0;012-10;
205;395;018-5;4680008140357.0;Защита от плесени FUNGI STOP концентрат  1:10 / 5 л;1579.0;3762.0;20.0;Защита от плесени PROSEPT FUNGI STOP, концентрат, 5 л.;Защита от плесени PROSEPT FUNGI STOP, концентрат, 5 л.;Защита от плесени PROSEPT FUNGI STOP, концентрат, 5 л.;453037421.0;150033471.0;018-5;
206;209;084-1;4610093420898.0;Удалитель мха готовый состав / 1 л ;200.0;477.0;35.0;Удалитель мха PROSEPT, 1 л.;Удалитель мха PROSEPT, 1 л.;Удалитель мха PROSEPT, 1 л.;453144984.0;150030030.0;084-1;
207;216;012-1;4610093420614.0;Отбеливатель для древесиныPROSEPT ECO 50готовый  состав / 1 кг;142.0;338.0;35.0;Отбеливатель для древесины PROSEPT ECO 50, 1 л.;Отбеливатель для древесины PROSEPT ECO 50, 1 л.;Отбеливатель для древесины PROSEPT ECO 50, 1 л.;453183333.0;149966040.0;012-1;
208;390;019-05;4680008140395.0;Удалитель плесени FUNGI CLEAN готовый состав / 0,5 л;162.0;386.0;35.0;Удалитель плесени PROSEPT FUNGI CLEAN, 0.5 л.;Удалитель плесени PROSEPT FUNGI CLEAN, 0.5 л.;Удалитель плесени PROSEPT FUNGI CLEAN, 0.5 л.;189522718.0;155193278.0;019-05;019-050
209;323;053-09;4680008148520.0;Лак для камня PROSEPTготовый состав / 0,9 л;287.0;683.0;31.0;"Лак для камня с эффектом ""мокрый камень"" PROSEPT, 0.9 л.";"Лак для камня с эффектом ""мокрый камень"" PROSEPT, 0.9 л.";"Лак для камня с эффектом ""мокрый камень"" PROSEPT, 0.9 л.";452977474.0;150031320.0;053-09;
210;477;М017-2;4610093421161.0;Набор для люстр Anti-Dust спрей, 0.5 л, 2 шт;313.46;703.0;40.0;Набор для люстр Anti-Dust спрей, 0.5 л, 2 шт;Набор для люстр Anti-Dust спрей, 0.5 л, 2 шт;Набор для люстр Anti-Dust спрей, 0.5 л, 2 шт;;161692902.0;;
211;166;195-1;4680008144478.0;Шампунь для чистки ковров и мягкой мебелиCarpet Shampooконцентрат 1:20-1:120 / 1 л;227.88;533.0;47.0;Шампунь для чистки ковров и мягкой мебели PROSEPT Carpet Shampoo, 1 л.;Шампунь для чистки ковров и мягкой мебели PROSEPT Carpet Shampoo, 1 л.;Шампунь для чистки ковров и мягкой мебели PROSEPT Carpet Shampoo, 1 л.;452360890.0;150007073.0;195-1;
212;321;054-09;4680008148506.0;Лак для бани и сауны PROSEPTготовый состав / 0,9 л ;215.0;513.0;31.0;Лак для бани и сауны термостойкий PROSEPT, 0.9 л.;Лак для бани и сауны термостойкий PROSEPT, 0.9 л.;Лак для бани и сауны термостойкий PROSEPT, 0.9 л.;452965410.0;150031316.0;054-09;
213;18;257-05;4680008145758.0;Средство для чистки люстр Universal Anti-dust готовый состав / 0,5 л;156.73;366.0;40.0;Несмываемое средство для очистки люстр PROSEPT Universal Anti-dust, 0.5 л.;Несмываемое средство для очистки люстр PROSEPT Universal Anti-dust, 0.5 л.;Несмываемое средство для очистки люстр PROSEPT Universal Anti-dust, 0.5 л.;412483827.0;150008735.0;257-05;257-050
214;129;123-2;4680008142337.0;Средство для удаления клейкой ленты, клея, наклеекDuty Universalготовый состав / 2 л;1396.0;3260.0;43.0;"Средство для удаления клейкой ленты, клея, наклеек PROSEPT ""Duty Universal"", 2 л.";"Средство для удаления клейкой ленты, клея, наклеек PROSEPT ""Duty Universal"", 2 л.";"Средство для удаления клейкой ленты, клея, наклеек PROSEPT ""Duty Universal"", 2 л.";189522839.0;149295508.0;123-2;
